"bug_fixing";"filename";"filepath";"bug_introducing"
"564565583fd1af9256730804217ed6243cc41fcc";"Book.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Book.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Friend.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Friend.java";"{'16d83d39b41f6a0a4854e91c4c0e5ca05cafd536'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Group.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Group.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Hill.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Hill.java";"{'734f33023b6afb9fd3a4eeafed668f57fc57bc44'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Location.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Location.java";"{'641ff92c16b56019c7fa0cfb3e4006e6e0986542'}"
"564565583fd1af9256730804217ed6243cc41fcc";"LocationAlt.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\LocationAlt.java";"{'2b83179f89b7cf503e5565a0b27f04c6bbc0437f'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Mountain.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Mountain.java";"{'734f33023b6afb9fd3a4eeafed668f57fc57bc44'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Network.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Network.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Pair.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Pair.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Periodical.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Periodical.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Person.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Person.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Phone.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Phone.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"PhoneNumberType.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\PhoneNumberType.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Spiderman.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Spiderman.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"SubTask.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\SubTask.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Superhero.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Superhero.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Surfer.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Surfer.java";"{'6e2afe9ff220ab510621fc5872ab6058df95746f'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Task.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Task.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"TestClass3.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\TestClass3.java";"{'16d83d39b41f6a0a4854e91c4c0e5ca05cafd536'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Zipcode.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\Zipcode.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Flight.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\Flight.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"HeatVision.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\HeatVision.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Hero.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\Hero.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Invincible.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\Invincible.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"SecretIdentity.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\SecretIdentity.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"SecretLair.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\SecretLair.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"SuperPower.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\SuperPower.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Villian.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\Villian.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"XRayVision.java";"jodd-json\src\test\java\jodd\json\fixtures\mock\superhero\XRayVision.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Account.java";"jodd-json\src\test\java\jodd\json\fixtures\model\Account.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"AccountType.java";"jodd-json\src\test\java\jodd\json\fixtures\model\AccountType.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Active.java";"jodd-json\src\test\java\jodd\json\fixtures\model\Active.java";"{'dc55e1dd5c2607506c3e76271d57c9e1badce845'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Address.java";"jodd-json\src\test\java\jodd\json\fixtures\model\Address.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"App.java";"jodd-json\src\test\java\jodd\json\fixtures\model\App.java";"{'c115fbf3875d43bf6590e53694f054000947d4e7'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Experience.java";"jodd-json\src\test\java\jodd\json\fixtures\model\Experience.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"FileMan.java";"jodd-json\src\test\java\jodd\json\fixtures\model\FileMan.java";"{'8eb755cb9faca9433b75177e737bad22efc9604b'}"
"564565583fd1af9256730804217ed6243cc41fcc";"FooBar.java";"jodd-json\src\test\java\jodd\json\fixtures\model\FooBar.java";"{'6073b567bf3f5349be659db7a5daf547ef2f84b7'}"
"564565583fd1af9256730804217ed6243cc41fcc";"HitList.java";"jodd-json\src\test\java\jodd\json\fixtures\model\HitList.java";"{'182fd0f843a7c70834f9612131fa9e663da06818'}"
"564565583fd1af9256730804217ed6243cc41fcc";"ListContainer.java";"jodd-json\src\test\java\jodd\json\fixtures\model\ListContainer.java";"{'16d83d39b41f6a0a4854e91c4c0e5ca05cafd536'}"
"564565583fd1af9256730804217ed6243cc41fcc";"LoopClassOne.java";"jodd-json\src\test\java\jodd\json\fixtures\model\LoopClassOne.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"LoopClassTwo.java";"jodd-json\src\test\java\jodd\json\fixtures\model\LoopClassTwo.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"MyFolder1.java";"jodd-json\src\test\java\jodd\json\fixtures\model\MyFolder1.java";"{'84c6540d475f55eee18c172e8ca8be98b3adfeb0'}"
"564565583fd1af9256730804217ed6243cc41fcc";"MyFolder2.java";"jodd-json\src\test\java\jodd\json\fixtures\model\MyFolder2.java";"{'84c6540d475f55eee18c172e8ca8be98b3adfeb0'}"
"564565583fd1af9256730804217ed6243cc41fcc";"MyFolder3.java";"jodd-json\src\test\java\jodd\json\fixtures\model\MyFolder3.java";"{'84c6540d475f55eee18c172e8ca8be98b3adfeb0'}"
"564565583fd1af9256730804217ed6243cc41fcc";"MyFolder4.java";"jodd-json\src\test\java\jodd\json\fixtures\model\MyFolder4.java";"{'84c6540d475f55eee18c172e8ca8be98b3adfeb0'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Person.java";"jodd-json\src\test\java\jodd\json\fixtures\model\Person.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"State.java";"jodd-json\src\test\java\jodd\json\fixtures\model\State.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"User.java";"jodd-json\src\test\java\jodd\json\fixtures\model\User.java";"{'a2ece211bd0b4637b6e4b6bba29344c48d911802'}"
"564565583fd1af9256730804217ed6243cc41fcc";"UserHolder.java";"jodd-json\src\test\java\jodd\json\fixtures\model\UserHolder.java";"{'a2ece211bd0b4637b6e4b6bba29344c48d911802'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Area.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\Area.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Catalog.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\Catalog.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Event.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\Event.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Performance.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\Performance.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Price.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\Price.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"SeatCategory.java";"jodd-json\src\test\java\jodd\json\fixtures\model\cat\SeatCategory.java";"{'e891ed5a92bb63c00c94a67b3c72a00b94f67e18'}"
"564565583fd1af9256730804217ed6243cc41fcc";"Employee.java";"jodd-json\src\test\java\jodd\json\mock\Employee.java";"{'c6eabab95de37969a5d70c5c3678cb6534c5573a'}"
"564565583fd1af9256730804217ed6243cc41fcc";"TestClass2.java";"jodd-json\src\test\java\jodd\json\mock\TestClass2.java";"{'16d83d39b41f6a0a4854e91c4c0e5ca05cafd536', '2045d8cf1f92e6a7fe6eaccf9559a13c5e4fd6be'}"
"5440b529fee46c1655cd5b6f17e0750ab75150bf";"ClassLoaderUtil.java";"jodd-core\src\main\java\jodd\util\ClassLoaderUtil.java";"{'d7f45089d9397e507d9ae7b7fe6ecb454a9e7448'}"
"5440b529fee46c1655cd5b6f17e0750ab75150bf";"ObjectUtil.java";"jodd-core\src\main\java\jodd\util\ObjectUtil.java";"{'d7f45089d9397e507d9ae7b7fe6ecb454a9e7448'}"
"5440b529fee46c1655cd5b6f17e0750ab75150bf";"WebRunner.java";"jodd-joy\src\main\java\jodd\joy\WebRunner.java";"{'d7f45089d9397e507d9ae7b7fe6ecb454a9e7448'}"
"2a079dbcbf84cffd9f7013c32d67a4dd1b34b33a";"AnnTest.java";"jodd-proxetta\src\test\java\jodd\proxetta\AnnTest.java";"{'d7f45089d9397e507d9ae7b7fe6ecb454a9e7448'}"
"a334b475b15198e9fb9db5b8738324b97c86c60e";"EmailGreenTest.java";"jodd-mail\src\test\java\jodd\mail\EmailGreenTest.java";"{'81f14b838ae74b8fd312e16b69e725e4373874ff', '8d640ca028e962803e9b861f62def16267daf29c'}"
"a334b475b15198e9fb9db5b8738324b97c86c60e";"SendMailTest.java";"jodd-mail\src\test\java\jodd\mail\SendMailTest.java";"{'3f152596f153a10ce65c8490c43ad4e4ebf44e44'}"
"9fcf45beec7d15a144827ec8787256f7e320c6e2";"csselly.flex";"jodd-lagarto\src\main\flex\jodd\csselly\csselly.flex";"{'f243205e2a7ca350cf41eda1430b84d74b4ed7ad'}"
"9fcf45beec7d15a144827ec8787256f7e320c6e2";"CSSellyLexer.java";"jodd-lagarto\src\main\java\jodd\csselly\CSSellyLexer.java";"{'5a212f3a21e54f33d0363a9f4910286c01d0cea8', 'e49d13bec7eece852d1f0f796bf2546126bbd70a'}"
"8752fa4d47d7bc9319e4fb4b8b3ebb98eae70ca7";"Email.java";"jodd-mail\src\main\java\jodd\mail\Email.java";"{'e4505889d2220b4f174037fc6298353bc7e90687', '3b60e8d115fda53d6e76ce16d8fe1eb29aa56e08', 'da78d9f59c5385808e320c4ad153a993f1eecc7e'}"
"8752fa4d47d7bc9319e4fb4b8b3ebb98eae70ca7";"SendMailSession.java";"jodd-mail\src\main\java\jodd\mail\SendMailSession.java";"{'743c4300133fe65bae7e3bb6863c4a1c2cee42a1', '91764fa15a6613b127835bee2b51cac099c6056d'}"
"8752fa4d47d7bc9319e4fb4b8b3ebb98eae70ca7";"EmailGreenTest.java";"jodd-mail\src\test\java\jodd\mail\EmailGreenTest.java";"{'81f14b838ae74b8fd312e16b69e725e4373874ff', 'a334b475b15198e9fb9db5b8738324b97c86c60e', '8d640ca028e962803e9b861f62def16267daf29c', 'd378681e52b30baf7b80f96c327630b6ae0700d4'}"
"8752fa4d47d7bc9319e4fb4b8b3ebb98eae70ca7";"InlineVsContentTest.java";"jodd-mail\src\test\java\jodd\mail\InlineVsContentTest.java";"{'a334b475b15198e9fb9db5b8738324b97c86c60e'}"
"ff66dc76356ee83a1ad083165a1398d9b462a3ff";"TestLoggerProvider.java";"jodd-db\src\test\java\jodd\db\fixtures\TestLoggerProvider.java";"{'d6702c084e52d668234383ff2ef6ac31704f8e29'}"
"ed2305c80210613546bbe0e250f7b5c9677145fe";"PathUtilTest.java";"jodd-core\src\test\java\jodd\util\PathUtilTest.java";"{'f137e83aea9ad436da96bbfa76dd96c1a6b35f1b', '95b4ac8c92385433f3a15f6f1d8a96efb4d56034'}"
"28f18313a2eb947161505ddec40d55c86cd82839";"FileNameUtilTest.java";"jodd-core\src\test\java\jodd\io\FileNameUtilTest.java";"{'86a8f29acf89d84194023ba6bbf1d5308bbce22d', 'c0ba81cb10aa2c76055601657978df2797844df7'}"
"89d4a119c0382d4dc45a05135a043e9eaa4f0b86";"build.gradle";"build.gradle";"{'adf7596da08f901c391e5c1004b92693bc4ad98f', '16056a706acff11b66caf79fd5fd82e32868eadf', '092a0f813fe25cef635a9f52f516afa0a503be8b', 'fa9b1cbcc779ce5478585d13f0077ee5aea6b3f2'}"
"1aaad576263907df49af3a9e49b4c86e2f4a9b06";"NetUtil.java";"jodd-core\src\main\java\jodd\io\NetUtil.java";"{'00e3c0ec9e114c1db13e479e6c5ff6ceb06a03c0', '9eca491dfe203a9331d27327493f0b5816ff544c'}"
"4d376e3a69b4354f9c0181aac768a1d7af487baa";"AbstractFormatter.java";"jodd-core\src\main\java\jodd\datetime\format\AbstractFormatter.java";"{'d91a375a12f7828c825e45b7e8f4c71eb857f356', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '8637aa50012802f0f1859acd87b95f4290f456be'}"
"4d376e3a69b4354f9c0181aac768a1d7af487baa";"ParserTest.java";"jodd-core\src\test\java\jodd\datetime\format\ParserTest.java";"{'d91a375a12f7828c825e45b7e8f4c71eb857f356', '63b68971f7bfea21e2be69c98ba9bb712387ea6b'}"
"7acf72db21465bfe9000a3dafd7cc2a19bbf6688";"TargetClassInfoReader.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\TargetClassInfoReader.java";"{'d86141d6c070b358ca75cbdff2f824b19e7699a5', '5badc5c564e3afd237b41d661c0634d882dbf547', '000ee3bfb5a44bec0a7802f93a259ac5d4664499', 'c8f5ba09cca57e5732566f1942f7c00b17d6532e'}"
"015b1de703cf25a8e2b93965721ef5c80020e439";"DbQueryBase.java";"jodd-db\src\main\java\jodd\db\DbQueryBase.java";"{'05fe88f01c69c1d8a741418092f458b8938bc518', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', 'cc9e3c9ff7c83f7f58ec7c04a5af62d057a91ff3'}"
"015b1de703cf25a8e2b93965721ef5c80020e439";"LoggablePreparedStatementFactory.java";"jodd-db\src\main\java\jodd\db\debug\LoggablePreparedStatementFactory.java";"{'3e3b6dec6c97d380f5b5e29f40003325abc367a5', '5f580a046de963b97e66b62671c423caa5d5076b', 'cfd1b1dc72988dd2c6eb143a3d8cc2e616cd33da'}"
"fd138f32cfda74d239954efdfc9b59749569c8b1";".travis.yml";".travis.yml";"{'9a4cd9623d6636ab2ec5e3944742f32c4e0df180'}"
"1e333b1f621679a4bd1eac6a7a2aaa4c6a1bbeec";".travis.yml";".travis.yml";"{'8e88f5954bbc0bf968b38b3895066609dffa43df'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpBrowser.java";"jodd-http\src\main\java\jodd\http\HttpBrowser.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpMultiMap.java";"jodd-http\src\main\java\jodd\http\HttpMultiMap.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpRequest.java";"jodd-http\src\main\java\jodd\http\HttpRequest.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpUtil.java";"jodd-http\src\main\java\jodd\http\HttpUtil.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpMultiMapTest.java";"jodd-http\src\test\java\jodd\http\HttpMultiMapTest.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"0839125fc9f5372028530f81efc777ca69b2c432";"HttpUtilTest.java";"jodd-http\src\test\java\jodd\http\HttpUtilTest.java";"{'018e13d9cdc5dbd1de1d61b463ba6afe9a73309b'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"CHANGELOG.md";"CHANGELOG.md";"{'f0748c8e9159d979510ac2b315529aa9170bf2a4'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"HeaderTuple.java";"jodd-http\src\main\java\jodd\http\HeaderTuple.java";"{'672f554a12486db446293030bdb4d34d7cfdae3b', '8a1334cedd08d62d2387a73c0e6c88705bd2cdbc'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"HeadersMultiMap.java";"jodd-http\src\main\java\jodd\http\HeadersMultiMap.java";"{'8a1334cedd08d62d2387a73c0e6c88705bd2cdbc'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"HttpBase.java";"jodd-http\src\main\java\jodd\http\HttpBase.java";"{'c027355c5b94a8942c628c183694213c2a7e663d', '672f554a12486db446293030bdb4d34d7cfdae3b', 'e7023a18bcd3640be80fcc6bdb6efb99b28d4a12', '8a1334cedd08d62d2387a73c0e6c88705bd2cdbc'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"HttpBrowser.java";"jodd-http\src\main\java\jodd\http\HttpBrowser.java";"{'8a1334cedd08d62d2387a73c0e6c88705bd2cdbc'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"HttpRequestTest.java";"jodd-http\src\test\java\jodd\http\HttpRequestTest.java";"{'83fe155a4a1c77d9c8d2ef8e8abba6887ac963ba', '672f554a12486db446293030bdb4d34d7cfdae3b'}"
"26b14f773d1ebe826d321b133b4dca0d3aada506";"RawTest.java";"jodd-http\src\test\java\jodd\http\RawTest.java";"{'672f554a12486db446293030bdb4d34d7cfdae3b', '8a1334cedd08d62d2387a73c0e6c88705bd2cdbc'}"
"14ab9ecc05a4242516456c9f83b30748bf5f309f";"MethodSignatureVisitor.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\MethodSignatureVisitor.java";"{'c931996011e27fd50de8ab90b25fb8b7b5357001', 'b5adb530b0dded1cdb64b95dca1e46ddcd869f73', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', 'cc21d1ea0e01f0e8b126920c957648ed6347bfcd'}"
"14ab9ecc05a4242516456c9f83b30748bf5f309f";"ProxettaAsmUtil.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\ProxettaAsmUtil.java";"{'850b5f563edbe03084baa712cfad64e411020ca2', '4532be94e7514c025b5e7bbd9407f855f527f5fe', '17cdd179e3324de8028d951e329623a1f9bda319'}"
"14ab9ecc05a4242516456c9f83b30748bf5f309f";"ProxettaClassBuilder.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\ProxettaClassBuilder.java";"{'b5adb530b0dded1cdb64b95dca1e46ddcd869f73'}"
"256f7df0fb67e511b4ca3cb4840dabc815fd1046";"CODE_COVERAGE.md";"CODE_COVERAGE.md";"{'7e427577cc0b20626d191b9d0ea95669539e2f2a'}"
"c350e3c53fe9c7d158debe90fac62baa35a35471";"RequestScopeInjector.java";"jodd-madvoc\src\main\java\jodd\madvoc\injector\RequestScopeInjector.java";"{'801dc829f7f5e34d8b8e42c6f48bbcf186992c77', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '3e2d6593c2c3f05cf6123a2f100fdee4bb8bbfe8'}"
"b98556ae7867263109854330e6c02305e2d9b446";"MethodSignatureVisitor.java";"jodd-proxetta\src\main\java\jodd\proxetta\asm\MethodSignatureVisitor.java";"{'ad4481d8122ecb6a4418fc63ac215835894988ad', 'da78d9f59c5385808e320c4ad153a993f1eecc7e', '14ab9ecc05a4242516456c9f83b30748bf5f309f', 'ff794b8d2415cc8f3d1f00b8f3deaa36887d743e', 'cc21d1ea0e01f0e8b126920c957648ed6347bfcd', '7a92674ab78530c505d344b41b01becfef01f8cd', '71ef1cf9870b0e2c10358a52656f21a96bf63d18', '8855ac8ec4126a6127be9c69d0097f0d8245aac3'}"
"4d7a6b053a64685bfbb52d7e9993a04bda002bad";"fixIdeaTestScopes.sh";"fixIdeaTestScopes.sh";"{'89d4a119c0382d4dc45a05135a043e9eaa4f0b86'}"
"fd987e30c7306efe0e77c81413b7864d01985c42";"CODE_COVERAGE.md";"CODE_COVERAGE.md";"{'8bce502d695f4f243833e3fdc87ef128e4b9d6a3', '256f7df0fb67e511b4ca3cb4840dabc815fd1046', '7e427577cc0b20626d191b9d0ea95669539e2f2a', '867ec00ce50e4da656e18bab19028dbf97ba85c9'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"build.gradle";"build.gradle";"{'422793edf026c32f3d736cd643def4ecdbe512a3'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"VtorTest.java";"jodd-vtor\src\test\java\jodd\vtor\VtorTest.java";"{'a3241cf6e8ebc9aced9828c335cacd55552de861', '91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"EqualToDeclaredFieldConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\EqualToDeclaredFieldConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"EqualToFieldConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\EqualToFieldConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"HasSubstringConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\HasSubstringConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"LengthConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\LengthConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"MaxConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\MaxConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"MaxLengthConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\MaxLengthConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"MinConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\MinConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"MinLengthConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\MinLengthConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"RangeConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\RangeConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"SizeConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\SizeConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"TimeAfterConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\TimeAfterConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"TimeBeforeConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\TimeBeforeConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"WildcardMatchConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\WildcardMatchConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
"dce719dcdaa3a5f05e1c8a9cec6e977c92a98374";"WildcardPathMatchConstraintTest.java";"jodd-vtor\src\test\java\jodd\vtor\constraint\WildcardPathMatchConstraintTest.java";"{'91535f6f71e639abc70589da6c5bef5f1b983c7e'}"
